20230409050429970 99 2023 4 9 5 4 30.275 85.841195 28.000302 4.4 1.596 1.676 85.849402 27.997168 1.118 1.001 3.878 17.814 19.144 17.226 9.892 14.831 1.734 1.57 1.734 0.878 0.586 0.0174
20230409050450790 99 2023 4 9 5 4 50.46 85.655547 27.793855 -4.0 1.501 1.628 85.97825 28.481165 17.3 0.043 0.118 0.191 22.457 30.865 10.1 19.13 1.764 1.59 1.764 0.392 0.472 0.179
20230409050521930 99 2023 4 9 5 5 21.59 85.865115 27.803988 18.85 1.594 1.688 85.856714 27.809446 20.345 0.798 9.764 4.243 23.448 32.3 9.913 19.581 1.705 1.551 1.705 0.934 0.46 0.0523
20230409050549400 99 2023 4 9 5 5 49.09 85.313701 27.941109 10.4 1.536 1.619 85.312173 27.936163 10.371 0.962 12.338 3.772 20.611 25.047 9.564 17.028 1.779 1.613 1.779 0.772 0.476 -0.117
20230409050600960 99 2023 4 9 5 6 0.495 85.880384 27.822005 20.4 1.501 1.543 85.841131 27.859049 27.599 0.48 1.138 4.153 21.673 26.362 9.723 17.711 1.746 1.592 1.746 1.01 0.546 0.0735
20230409050629290 99 2023 4 9 5 6 29.595 86.002883 28.420416 29.5 1.614 1.671 85.979478 28.440103 28.033 0.028 0.093 0.222 24.287 35.413 9.883 20.408 1.702 1.565 1.702 1.41 0.569 -0.03
20230409050646130 99 2023 4 9 5 6 45.885 85.372555 27.97957 -2.1 1.665 1.752 85.37445 27.980932 -1.521 3.109 1.019 0.869 12.488 16.113 7.108 11.267 1.747 1.584 1.747 0.619 0.612 -0.188
20230409050659750 99 2023 4 9 5 6 59.45 85.604807 27.708138 -4.0 1.436 1.536 85.674272 28.031733 27.631 0.53 6.975 2.285 23.739 29.029 10.174 19.14 1.754 1.594 1.754 0.59 0.407 0.255
20230409050720430 99 2023 4 9 5 7 20.39 85.436414 28.434442 -4.0 1.499 1.59 85.958614 28.250931 -1.027 0.877 4.262 2.417 22.865 35.555 10.052 20.142 1.71 1.559 1.71 1.18 0.408 -0.0729
20230409050742240 99 2023 4 9 5 7 41.81 85.669172 27.67789 27.1 1.547 1.606 85.735204 27.696336 25.874 0.714 5.153 3.775 25.831 35.114 9.916 20.796 1.772 1.632 1.772 0.929 0.446 0.0284
20230409050808880 99 2023 4 9 5 8 8.695 85.997199 28.262527 30.0 1.662 1.741 85.979213 28.285776 27.725 0.061 0.136 0.188 22.599 34.544 10.206 19.973 1.751 1.587 1.751 1.33 0.4 0.0239
20230409050823740 99 2023 4 9 5 8 23.555 85.772077 27.689982 -4.0 1.771 1.859 85.786155 27.694841 -1.53 6.556 0.882 0.979 15.986 16.84 8.858 13.36 1.734 1.579 1.734 0.847 0.426 0.029
20230409050832820 99 2023 4 9 5 8 32.99 85.706559 28.073564 -3.5 1.569 1.641 85.718501 28.070627 -1.767 0.125 0.339 0.308 22.726 37.764 10.192 20.604 1.773 1.621 1.773 0.735 0.438 -0.0241
20230409050854470 99 2023 4 9 5 8 54.955 85.559609 27.918842 -2.85 1.549 1.635 85.567528 27.912153 0.407 1.074 3.47 2.916 29.832 14.513 10.885 16.766 1.822 1.659 1.822 0.0462 0.526 -0.0536
20230409050921130 99 2023 4 9 5 9 21.41 85.313744 28.501914 -4.0 1.487 1.562 85.974661 27.919525 20.517 0.648 4.368 13.046 26.647 35.572 10.19 21.297 1.762 1.608 1.762 1.43 0.521 -0.0719
20230409050946010 99 2023 4 9 5 9 46.085 85.762445 28.028391 -3.5 1.49 1.599 85.757339 28.032955 -1.55 0.263 0.082 0.096 22.056 29.548 9.837 18.577 1.737 1.571 1.737 0.852 0.555 -0.0225
20230409051011830 99 2023 4 9 5 10 11.85 85.332835 27.598686 12.4 1.744 1.815 85.260976 27.57178 -6.053 1.019 5.259 81.904 20.725 32.104 10.053 18.841 1.808 1.646 1.808 1.15 0.459 0.0774
20230409051027760 99 2023 4 9 5 10 28.07 85.417336 27.644848 29.5 1.487 1.607 85.42062 27.628363 28.05 8.207 1.091 0.028 25.04 37.3 10.171 21.179 1.811 1.635 1.811 1.02 0.405 0.0595
