2023 04 19 00 14 48.950 85.6077  28.0620   7.500  6.57  243 202.187  0.367      1
2023 04 19 01 29 14.346 85.7653  27.4812   9.500  6.44  138 346.455  0.315      2
2023 04 19 01 35 16.187 85.5750  27.8562  10.500  6.64  225 341.850  0.418      3
2023 04 19 04 57 18.185 85.6944  28.2195  10.500  6.44   33 246.706  0.301      4
2023 04 19 04 59 54.871 85.7843  28.0904   9.500  6.74   87 337.066  0.194      5
2023 04 19 05 04 40.659 85.5478  27.7397   9.500  6.33   27 349.784  0.211      6
2023 04 19 05 06 43.241 85.4583  27.4597   9.500  6.41  108 272.832  0.351      7
2023 04 19 05 15 44.156 85.7081  28.2699   9.500  6.45  111 335.338  0.221      8
2023 04 19 05 17 33.715 85.4550  28.0946   9.500  6.20   63 230.744  0.203      9
2023 04 19 05 19 34.212 85.6581  28.2063  10.500  7.55  393 196.112  0.357     10
2023 04 19 14 15 13.594 85.4561  27.7509  13.500  6.24   54 349.335  0.649     11
2023 04 19 15 35  0.158 85.5108  28.1883  13.500  7.42  411 194.196  0.339     12
2023 04 19 17 15 47.555 85.6761  27.9033  10.500  6.16  198 178.321  0.272     13
2023 04 19 18 06 19.482 85.4574  27.5515   9.500  5.96   57 326.314  0.320     14
2023 04 19 18 07 51.941 85.4950  27.7520  12.500  6.55  213 352.416  0.505     15
2023 04 19 18 23 38.769 85.4106  27.4391  12.500  6.21  144 309.080  0.467     16
2023 04 19 18 38 33.788 85.5811  27.8414  12.500  6.49  276 145.034  0.466     17
2023 04 19 18 39  1.031 85.5730  28.0793  10.500  6.12  111 268.305  0.373     18
2023 04 19 18 47 29.232 85.4453  27.4334  11.500  6.32  255 224.611  0.456     19
2023 04 19 18 48 40.979 85.5794  28.1180  11.500  6.83  393 211.106  0.427     20
2023 04 19 18 49 26.762 85.5877  28.1882  12.500  6.31  180 221.362  0.400     21
2023 04 19 19 05 32.690 85.4151  27.9202  10.500  5.86   45 214.911  0.409     22
2023 04 19 19 05 41.057 85.5508  28.0416  12.500  6.09   87 308.831  0.371     23
2023 04 19 19 16 44.236 85.4808  27.5614  12.500  6.05   66 350.596  0.416     24
2023 04 19 19 22 48.489 85.5751  27.9713  12.500  5.95  147 220.352  0.437     25
2023 04 19 19 28 14.799 85.5751  27.5462  11.500  5.98  123 264.720  0.422     26
2023 04 19 19 30 38.543 85.5785  28.1452  11.500  7.07  441 207.199  0.425     27
2023 04 19 19 32 48.043 85.5688  27.9802  11.500  6.01  168 236.045  0.426     28
2023 04 19 19 38  1.096 85.5589  28.3322  12.500  6.06  138 283.065  0.441     29
2023 04 19 19 39 34.258 85.5397  28.0598  11.500  6.03  147 328.791  0.401     30
2023 04 19 19 49 33.053 85.4888  27.8375  12.500  5.97  183 113.888  0.484     31
2023 04 19 19 55  9.368 85.7611  28.3103  14.500  6.49   75 350.783  0.341     32
2023 04 19 20 18 53.839 85.4877  27.9232  10.500  7.16  450  29.915  0.382     33
2023 04 19 20 24  8.677 85.4419  28.0695  11.500  7.38  447 201.018  0.424     34
2023 04 19 20 27  3.302 85.4987  27.8393  11.500  6.00   99 351.676  0.408     35
2023 04 19 20 37 48.251 85.7484  27.8025  19.500  6.26  162 304.150  0.496     36
2023 04 19 20 39 34.497 85.4416  27.9358  12.500  6.59  342 174.268  0.417     37
2023 04 19 20 40 56.008 85.4951  27.4649  11.500  6.02   75 348.942  0.292     38
2023 04 19 21 20 36.646 85.4950  28.1941  16.500  6.26  135 341.983  0.482     39
2023 04 19 21 27  3.808 85.5730  27.6139   8.500  5.84   36 223.432  0.201     40
2023 04 19 21 46 59.849 85.5771  27.8898  12.500  7.32  444 161.125  0.402     41
2023 04 19 23 42 24.226 85.4951  27.4959  12.500  6.27   84 342.122  0.443     42
2023 04 19 23 48 42.556 85.5350  27.8805  23.500  6.98  303 207.077  0.501     43
2023 04 19 23 49 48.250 85.6684  28.0670  20.500  6.53   72 354.439  0.522     44
