2023 04 16 00 12  7.392 85.5587  27.7306  20.500  6.59   33 221.083  0.585      1
2023 04 16 02 39 58.127 85.5799  27.7591  12.500  6.34   33 351.444  0.643      2
2023 04 16 04 54 10.625 85.3388  27.7134  10.500  6.55   42 354.718  0.183      3
2023 04 16 04 56  3.016 85.7286  28.1952   6.500  6.42   24 350.353  0.471      4
2023 04 16 05 55  7.355 85.4438  27.7499   9.500  6.73  177 185.931  0.431      5
2023 04 16 09 05 12.052 85.5589  27.6853   5.500  6.82   27 348.848  0.492      6
2023 04 16 10 48 37.140 85.7658  28.1327  10.500  7.02   75 344.628  0.305      7
2023 04 16 13 20 24.742 85.6486  28.2840  15.500  6.74   75 351.332  0.480      8
2023 04 16 13 21 55.819 85.6493  28.3330   9.500  6.65   81 340.516  0.295      9
2023 04 16 13 58 33.785 85.5653  28.1713  10.500  6.40   42 349.124  0.304     10
2023 04 16 14 54 29.066 85.5638  28.2940   9.500  6.01   39 344.482  0.393     11
2023 04 16 15 00  9.776 85.6083  28.1604  16.500  6.55  210 313.891  0.536     12
2023 04 16 15 22 36.829 85.4951  27.7390  11.500  6.52  288 170.560  0.467     13
2023 04 16 15 46 36.120 85.3556  28.2551  10.500  6.17   57 342.025  0.285     14
2023 04 16 16 05 41.630 85.6886  27.7164   8.500  6.02   75 232.412  0.252     15
2023 04 16 16 36 15.575 85.6987  27.9615   8.500  5.66   36 344.991  0.206     16
2023 04 16 16 51 34.725 85.6724  27.5624   9.500  6.79  366 200.509  0.421     17
2023 04 16 16 52  7.048 85.6483  27.7416  12.500  5.87   78 227.423  0.345     18
2023 04 16 17 03 57.029 85.7037  27.6187  13.500  6.84  291 276.463  0.585     19
2023 04 16 17 04 50.715 85.6387  27.5631  12.500  6.24  117 341.050  0.458     20
2023 04 16 17 06 53.935 85.5293  27.6155  12.500  6.31  198 203.391  0.455     21
2023 04 16 17 07 20.985 85.5797  27.8680  12.500  6.23  123 187.815  0.453     22
2023 04 16 17 19 26.519 85.7557  27.9301  14.500  7.40  396 339.838  0.434     23
2023 04 16 17 19 33.419 85.7232  27.5931   9.500  7.15  273 342.840  0.458     24
2023 04 16 17 25 49.328 85.6732  27.5339  10.500  6.13   45 349.071  0.359     25
2023 04 16 17 32 33.583 85.6361  28.0069   9.500  6.17  210 201.804  0.418     26
2023 04 16 17 51  1.758 85.7023  27.4401   9.500  6.40  276 268.270  0.386     27
2023 04 16 17 56 23.425 85.4950  27.7057  12.500  6.26  159 349.710  0.550     28
2023 04 16 18 32  0.407 85.5077  27.6818   9.500  6.28  216 184.306  0.456     29
2023 04 16 18 35  0.702 85.7666  27.9655   9.500  6.22  153 330.739  0.510     30
2023 04 16 18 47 14.447 85.4838  27.6012  12.500  6.07   45 348.409  0.572     31
2023 04 16 18 51 57.820 85.5811  27.9272  13.500  6.62  309 157.473  0.459     32
2023 04 16 19 07 50.308 85.7288  27.7016  12.500  5.93   42 344.595  0.225     33
2023 04 16 19 13 42.090 85.7192  28.1901  11.500  5.86   69 344.596  0.303     34
2023 04 16 19 16 49.494 85.7017  28.2601   8.500  6.13  168 270.783  0.327     35
2023 04 16 19 39 26.737 85.4563  28.0404   9.500  5.91  111 322.983  0.319     36
2023 04 16 19 55  6.564 85.6493  27.7925  10.500  6.91  423 150.441  0.496     37
2023 04 16 20 18  9.973 85.7484  27.7583  10.500  6.20  165 206.143  0.342     38
2023 04 16 20 21 39.651 85.6277  27.4100  14.500  6.06   96 329.328  0.558     39
2023 04 16 21 08 40.189 85.6706  28.1642  11.500  6.62  345 192.156  0.405     40
2023 04 16 21 16 50.487 85.5477  27.9037  19.500  6.40  186 336.989  0.479     41
2023 04 16 21 25 47.821 85.7105  28.0524   9.500  6.42  282 207.868  0.437     42
2023 04 16 21 27 57.435 85.6684  27.8497   8.500  6.27  276 128.287  0.381     43
2023 04 16 21 45 29.043 85.5768  28.3276  11.500  5.84   39 351.248  0.355     44
2023 04 16 22 01 25.679 85.7506  28.1411   8.500  5.98   63 353.912  0.316     45
2023 04 16 22 12 43.082 85.6951  28.1204  10.500  5.72   60 209.320  0.363     46
2023 04 16 22 27 27.006 85.6392  28.0567  11.500  5.79   33 323.625  0.281     47
2023 04 16 22 39  4.987 85.6278  28.0116   9.500  5.96  144  94.627  0.338     48
