2023 04 20 00 12 14.602 85.6506  27.8892   9.500  6.68  255 172.490  0.373      1
2023 04 20 00 46 31.173 85.6193  28.0891   8.500  6.22   78 355.675  0.276      2
2023 04 20 00 55 10.825 85.4151  27.9202  12.500  6.15   69 321.933  0.448      3
2023 04 20 11 01 27.439 85.6792  27.8114   8.500  6.32   30 286.967  0.358      4
2023 04 20 12 56  7.530 85.5613  27.9169   9.500  6.53   75 192.962  0.308      5
2023 04 20 13 47 52.288 85.7613  28.0858   3.500  6.82   33 359.495  0.368      6
2023 04 20 15 54 50.809 85.5608  28.1362  10.500  6.00   30 353.763  0.205      7
2023 04 20 16 14 12.968 85.6581  28.1612   6.500  6.56  348 210.799  0.398      8
2023 04 20 16 27 58.410 85.7027  27.4779  12.500  6.19   54 342.584  0.398      9
2023 04 20 16 58 28.881 85.7192  27.6108  11.500  6.15  126 211.022  0.201     10
2023 04 20 17 05 31.704 85.4864  28.1702   5.500  6.30   54 356.251  0.487     11
2023 04 20 17 28 11.735 85.3818  27.8130  10.500  5.86   33 354.309  0.281     12
2023 04 20 17 36 45.751 85.7287  28.2381   9.500  6.08   72 354.719  0.304     13
2023 04 20 17 52  8.801 85.6888  27.7917   9.500  6.16  192 191.635  0.359     14
2023 04 20 17 54 55.995 85.4417  27.8928  12.500  6.61  309 193.121  0.380     15
2023 04 20 18 47 22.782 85.4853  27.5285   9.500  6.16   42 355.535  0.248     16
2023 04 20 19 24 32.340 85.6231  27.9680  10.500  6.02  198 107.123  0.433     17
2023 04 20 19 47  2.275 85.7032  28.1151  14.500  6.28  219 223.068  0.308     18
2023 04 20 20 07 44.638 85.5229  28.0554   9.500  5.68   57 197.751  0.281     19
2023 04 20 20 14 46.219 85.3932  27.5043   6.500  5.70   39 350.363  0.539     20
2023 04 20 20 22 20.095 85.7498  28.2346   6.500  6.04  144 350.403  0.445     21
2023 04 20 20 29 51.788 85.4964  27.5923  12.500  5.91   57 343.747  0.349     22
2023 04 20 20 55 44.687 85.7042  27.9125   9.500  5.84   87 353.528  0.367     23
2023 04 20 20 56 18.077 85.5106  27.8164   7.500  5.78  111 188.651  0.353     24
2023 04 20 20 57 10.378 85.7249  27.8992  12.500  7.19  426 173.607  0.360     25
2023 04 20 21 16 26.803 85.6877  28.1472  10.500  6.57  387 191.049  0.323     26
2023 04 20 21 22 45.233 85.6029  27.9798  13.500  6.08  126 328.564  0.397     27
2023 04 20 21 24 47.280 85.7192  27.7029  13.500  6.05  102 191.304  0.478     28
2023 04 20 21 35 15.358 85.5815  27.6633  17.500  6.23  138 283.890  0.652     29
2023 04 20 21 40 15.721 85.5498  27.5825   9.500  5.75   48 324.652  0.452     30
