116.8	0.555	45518.69583129883
892.11	0.829	101361.30905151367
972.64	0.515	46377.01301574706
1993.44	0.502	46430.75485229492
3184.32	0.595	40756.67667388917
5357.9800000000005	0.629	29747.457885742188
5720.2	0.761	80433.0219268799
6918.9400000000005	0.503	293040.8004760742
11470.19	0.649	94629.09393310547
11504.84	0.701	82605.84449768068
14419.49	0.882	68564.71977233887
17998.69	0.846	49440.25802612305
23906.84	0.607	270798.49395751953
24273.44	0.507	263204.0588378906
26106.22	0.771	275623.52600097656
26892.02	0.607	369767.2821044922
28522.49	0.737	280670.86486816406
28806.3	0.602	678882.1533203125
29049.07	0.847	580653.402709961
30320.760000000002	0.61	897532.1716308595
30339.010000000002	0.758	420913.2843017578
30720.82	0.733	707247.1313476562
30747.9	0.676	642870.3521728516
30770.27	0.849	314700.6301879883
31708.14	0.757	516735.12268066406
31718.260000000002	0.717	509874.06005859375
32720.12	0.783	236845.25756835938
33528.840000000004	0.5	535453.4088134767
33540.76	0.705	368386.5478515625
33580.96	0.579	331626.91345214844
33905.54	0.591	943114.6118164064
39276.9	0.539	1096801.0498046875
39344.62	0.646	1123887.3718261716
39582.44	0.528	1060336.0656738281
40000.14	0.863	824595.1416015625
40388.62	0.691	631134.0118408203
41824.16	0.774	961411.4929199219
43328.03	0.53	309074.72229003906
43463.51	0.572	123178.49121093751
47103.42	0.514	64096.11358642578
48319.15	0.627	2809189.55078125
51318.22	0.557	47687.8288269043
56104.840000000004	0.731	181434.40399169922
57412.31	0.85	96110.26992797852
58181.04	0.528	18495.247840881348
61736.14	0.544	16370.441818237305
62151.65	0.881	20845.621299743652
62958.71	0.579	9259.551191329954
65276.49	0.919	54626.898193359375
67653.37	0.898	56267.91114807129
67725.27	0.875	137357.43942260742
67771.4	0.861	50245.512771606445
68963.1	0.793	386601.02844238287
70242.85	0.935	250575.91247558594
70372.48	0.688	27789.10675048828
70685.48	0.837	17442.889499664303
70778.46	0.898	21436.508750915527
71377.46	0.608	33558.523750305176
71437.38	0.673	15198.265266418457
72254.19	0.641	11147.094345092772
72454.87	0.609	12437.30754852295
73137.66	0.789	160547.3518371582
73453.02	0.924	560113.2995605469
73556.76	0.63	31343.062782287598
73627.47	0.807	29165.7075881958
74274.94	0.767	16635.853195190426
74379.02	0.954	117812.45040893555
76842.27	0.594	15778.251361846922
77286.0	0.732	14881.489944458006
78424.40000000001	0.943	491291.93115234375
82677.55	0.883	48348.8826751709
85348.63	0.815	52296.212387084954
85653.66	0.507	88603.60107421875
85730.06	0.505	83279.19692993164
86165.05	0.689	60425.556564331055
86269.89	0.609	122190.2702331543
86276.40000000001	0.582	68025.42686462402
86320.93000000001	0.698	100099.34539794923
116.8	0.555	45518.69583129883
892.11	0.829	101361.30905151367
972.64	0.515	46377.01301574706
1993.44	0.502	46430.75485229492
3184.32	0.595	40756.67667388917
5357.9800000000005	0.629	29747.457885742188
5720.2	0.761	80433.0219268799
6918.9400000000005	0.503	293040.8004760742
11470.19	0.649	94629.09393310547
11504.84	0.701	82605.84449768068
14419.49	0.882	68564.71977233887
17998.69	0.846	49440.25802612305
23906.84	0.607	270798.49395751953
24273.44	0.507	263204.0588378906
26106.22	0.771	275623.52600097656
26892.02	0.607	369767.2821044922
28522.49	0.737	280670.86486816406
28806.3	0.602	678882.1533203125
29049.07	0.847	580653.402709961
30320.760000000002	0.61	897532.1716308595
30339.010000000002	0.758	420913.2843017578
30720.82	0.733	707247.1313476562
30747.9	0.676	642870.3521728516
30770.27	0.849	314700.6301879883
31708.14	0.757	516735.12268066406
31718.260000000002	0.717	509874.06005859375
32720.12	0.783	236845.25756835938
33528.840000000004	0.5	535453.4088134767
33540.76	0.705	368386.5478515625
33580.96	0.579	331626.91345214844
33905.54	0.591	943114.6118164064
39276.9	0.539	1096801.0498046875
39344.62	0.646	1123887.3718261716
39582.44	0.528	1060336.0656738281
40000.14	0.863	824595.1416015625
40388.62	0.691	631134.0118408203
41824.16	0.774	961411.4929199219
43328.03	0.53	309074.72229003906
43463.51	0.572	123178.49121093751
47103.42	0.514	64096.11358642578
48319.15	0.627	2809189.55078125
51318.22	0.557	47687.8288269043
56104.840000000004	0.731	181434.40399169922
57412.31	0.85	96110.26992797852
58181.04	0.528	18495.247840881348
61736.14	0.544	16370.441818237305
62151.65	0.881	20845.621299743652
62958.71	0.579	9259.551191329954
65276.49	0.919	54626.898193359375
67653.37	0.898	56267.91114807129
67725.27	0.875	137357.43942260742
67771.4	0.861	50245.512771606445
68963.1	0.793	386601.02844238287
70242.85	0.935	250575.91247558594
70372.48	0.688	27789.10675048828
70685.48	0.837	17442.889499664303
70778.46	0.898	21436.508750915527
71377.46	0.608	33558.523750305176
71437.38	0.673	15198.265266418457
72254.19	0.641	11147.094345092772
72454.87	0.609	12437.30754852295
73137.66	0.789	160547.3518371582
73453.02	0.924	560113.2995605469
73556.76	0.63	31343.062782287598
73627.47	0.807	29165.7075881958
74274.94	0.767	16635.853195190426
74379.02	0.954	117812.45040893555
76842.27	0.594	15778.251361846922
77286.0	0.732	14881.489944458006
78424.40000000001	0.943	491291.93115234375
82677.55	0.883	48348.8826751709
85348.63	0.815	52296.212387084954
85653.66	0.507	88603.60107421875
85730.06	0.505	83279.19692993164
86165.05	0.689	60425.556564331055
86269.89	0.609	122190.2702331543
86276.40000000001	0.582	68025.42686462402
86320.93000000001	0.698	100099.34539794923
116.8	0.555	45518.69583129883
892.11	0.829	101361.30905151367
972.64	0.515	46377.01301574706
1993.44	0.502	46430.75485229492
3184.32	0.595	40756.67667388917
5357.9800000000005	0.629	29747.457885742188
5720.2	0.761	80433.0219268799
6918.9400000000005	0.503	293040.8004760742
11470.19	0.649	94629.09393310547
11504.84	0.701	82605.84449768068
14419.49	0.882	68564.71977233887
17998.69	0.846	49440.25802612305
23906.84	0.607	270798.49395751953
24273.44	0.507	263204.0588378906
26106.22	0.771	275623.52600097656
26892.02	0.607	369767.2821044922
28522.49	0.737	280670.86486816406
28806.3	0.602	678882.1533203125
29049.07	0.847	580653.402709961
30320.760000000002	0.61	897532.1716308595
30339.010000000002	0.758	420913.2843017578
30720.82	0.733	707247.1313476562
30747.9	0.676	642870.3521728516
30770.27	0.849	314700.6301879883
31708.14	0.757	516735.12268066406
31718.260000000002	0.717	509874.06005859375
32720.12	0.783	236845.25756835938
33528.840000000004	0.5	535453.4088134767
33540.76	0.705	368386.5478515625
33580.96	0.579	331626.91345214844
33905.54	0.591	943114.6118164064
39276.9	0.539	1096801.0498046875
39344.62	0.646	1123887.3718261716
39582.44	0.528	1060336.0656738281
40000.14	0.863	824595.1416015625
40388.62	0.691	631134.0118408203
41824.16	0.774	961411.4929199219
43328.03	0.53	309074.72229003906
43463.51	0.572	123178.49121093751
47103.42	0.514	64096.11358642578
48319.15	0.627	2809189.55078125
51318.22	0.557	47687.8288269043
56104.840000000004	0.731	181434.40399169922
57412.31	0.85	96110.26992797852
58181.04	0.528	18495.247840881348
61736.14	0.544	16370.441818237305
62151.65	0.881	20845.621299743652
62958.71	0.579	9259.551191329954
65276.49	0.919	54626.898193359375
67653.37	0.898	56267.91114807129
67725.27	0.875	137357.43942260742
67771.4	0.861	50245.512771606445
68963.1	0.793	386601.02844238287
70242.85	0.935	250575.91247558594
70372.48	0.688	27789.10675048828
70685.48	0.837	17442.889499664303
70778.46	0.898	21436.508750915527
71377.46	0.608	33558.523750305176
71437.38	0.673	15198.265266418457
72254.19	0.641	11147.094345092772
72454.87	0.609	12437.30754852295
73137.66	0.789	160547.3518371582
73453.02	0.924	560113.2995605469
73556.76	0.63	31343.062782287598
73627.47	0.807	29165.7075881958
74274.94	0.767	16635.853195190426
74379.02	0.954	117812.45040893555
76842.27	0.594	15778.251361846922
77286.0	0.732	14881.489944458006
78424.40000000001	0.943	491291.93115234375
82677.55	0.883	48348.8826751709
85348.63	0.815	52296.212387084954
85653.66	0.507	88603.60107421875
85730.06	0.505	83279.19692993164
86165.05	0.689	60425.556564331055
86269.89	0.609	122190.2702331543
86276.40000000001	0.582	68025.42686462402
86320.93000000001	0.698	100099.34539794923
