7282.46	0.546	264072.29919433594
16126.34	0.645	30090.600776672363
19220.170000000002	0.616	96294.50073242189
20725.44	0.551	133744.33364868164
24885.89	0.524	288864.1616821289
27945.79	0.68	311914.7430419922
33143.49	0.819	74322.86720275879
34760.43	0.648	308148.06365966797
35881.08	0.718	237519.21997070312
35898.17	0.62	1086908.6242675781
39552.42	0.569	146624.19433593753
40283.42	0.585	170931.86950683594
41122.08	0.517	113672.24121093751
41846.55	0.572	218948.35815429688
42418.54	0.575	407931.5338134766
42453.31	0.534	226659.6694946289
42891.28	0.568	531621.2890625
43197.69	0.584	624186.065673828
43261.83	0.642	1806684.9975585935
43651.65	0.848	3555858.642578125
44023.9	0.856	1047954.0100097656
44062.39	0.806	6143210.9375
44200.49	0.875	1912784.326171875
44804.76	0.597	1873799.4018554688
45188.67	0.732	1382981.005859375
45547.23	0.608	104792.4156188965
46904.8	0.588	535984.6282958986
49298.83	0.559	64847.65625
53902.590000000004	0.607	11765.393257141113
56575.78	0.674	43768.28498840332
56935.81	0.716	7410.669231414791
58503.1	0.545	26319.664001464844
59947.96	0.677	14420.58687210083
61214.520000000004	0.781	14740.502548217772
61512.700000000004	0.566	22797.404098510742
63338.75	0.833	14352.233028411865
64451.48	0.511	14504.874324798582
64878.15	0.724	8435.609292984007
66507.85	0.708	17997.40810394287
71823.41	0.807	8579.43081855774
75652.43000000001	0.683	55159.74922180175
76262.28	0.553	12042.950725555418
77106.46	0.913	15861.638736724852
77190.27	0.865	7635.112190246582
77251.96	0.814	7656.652069091796
80244.86	0.566	47086.16027832032
83945.92	0.61	7749.609899520873
84021.85	0.752	14227.175521850586
85520.35	0.621	13584.736919403074
7282.46	0.546	264072.29919433594
16126.34	0.645	30090.600776672363
19220.170000000002	0.616	96294.50073242189
20725.44	0.551	133744.33364868164
24885.89	0.524	288864.1616821289
27945.79	0.68	311914.7430419922
33143.49	0.819	74322.86720275879
34760.43	0.648	308148.06365966797
35881.08	0.718	237519.21997070312
35898.17	0.62	1086908.6242675781
39552.42	0.569	146624.19433593753
40283.42	0.585	170931.86950683594
41122.08	0.517	113672.24121093751
41846.55	0.572	218948.35815429688
42418.54	0.575	407931.5338134766
42453.31	0.534	226659.6694946289
42891.28	0.568	531621.2890625
43197.69	0.584	624186.065673828
43261.83	0.642	1806684.9975585935
43651.65	0.848	3555858.642578125
44023.9	0.856	1047954.0100097656
44062.39	0.806	6143210.9375
44200.49	0.875	1912784.326171875
44804.76	0.597	1873799.4018554688
45188.67	0.732	1382981.005859375
45547.23	0.608	104792.4156188965
46904.8	0.588	535984.6282958986
49298.83	0.559	64847.65625
53902.590000000004	0.607	11765.393257141113
56575.78	0.674	43768.28498840332
56935.81	0.716	7410.669231414791
58503.1	0.545	26319.664001464844
59947.96	0.677	14420.58687210083
61214.520000000004	0.781	14740.502548217772
61512.700000000004	0.566	22797.404098510742
63338.75	0.833	14352.233028411865
64451.48	0.511	14504.874324798582
64878.15	0.724	8435.609292984007
66507.85	0.708	17997.40810394287
71823.41	0.807	8579.43081855774
75652.43000000001	0.683	55159.74922180175
76262.28	0.553	12042.950725555418
77106.46	0.913	15861.638736724852
77190.27	0.865	7635.112190246582
77251.96	0.814	7656.652069091796
80244.86	0.566	47086.16027832032
83945.92	0.61	7749.609899520873
84021.85	0.752	14227.175521850586
85520.35	0.621	13584.736919403074
7282.46	0.546	264072.29919433594
16126.34	0.645	30090.600776672363
19220.170000000002	0.616	96294.50073242189
20725.44	0.551	133744.33364868164
24885.89	0.524	288864.1616821289
27945.79	0.68	311914.7430419922
33143.49	0.819	74322.86720275879
34760.43	0.648	308148.06365966797
35881.08	0.718	237519.21997070312
35898.17	0.62	1086908.6242675781
39552.42	0.569	146624.19433593753
40283.42	0.585	170931.86950683594
41122.08	0.517	113672.24121093751
41846.55	0.572	218948.35815429688
42418.54	0.575	407931.5338134766
42453.31	0.534	226659.6694946289
42891.28	0.568	531621.2890625
43197.69	0.584	624186.065673828
43261.83	0.642	1806684.9975585935
43651.65	0.848	3555858.642578125
44023.9	0.856	1047954.0100097656
44062.39	0.806	6143210.9375
44200.49	0.875	1912784.326171875
44804.76	0.597	1873799.4018554688
45188.67	0.732	1382981.005859375
45547.23	0.608	104792.4156188965
46904.8	0.588	535984.6282958986
49298.83	0.559	64847.65625
53902.590000000004	0.607	11765.393257141113
56575.78	0.674	43768.28498840332
56935.81	0.716	7410.669231414791
58503.1	0.545	26319.664001464844
59947.96	0.677	14420.58687210083
61214.520000000004	0.781	14740.502548217772
61512.700000000004	0.566	22797.404098510742
63338.75	0.833	14352.233028411865
64451.48	0.511	14504.874324798582
64878.15	0.724	8435.609292984007
66507.85	0.708	17997.40810394287
71823.41	0.807	8579.43081855774
75652.43000000001	0.683	55159.74922180175
76262.28	0.553	12042.950725555418
77106.46	0.913	15861.638736724852
77190.27	0.865	7635.112190246582
77251.96	0.814	7656.652069091796
80244.86	0.566	47086.16027832032
83945.92	0.61	7749.609899520873
84021.85	0.752	14227.175521850586
85520.35	0.621	13584.736919403074
