2023 04 28 00 12 56.167 85.5558  27.7469  13.902  6.20  108 176.015  0.361      1
2023 04 28 01 16 56.194 85.6680  27.7940   6.849  5.96   75 315.502  0.323      2
2023 04 28 04 42  7.725 85.4862  27.7644  10.500  6.16   33 353.827  0.277      3
2023 04 28 05 19  0.340 85.5199  27.8238  13.039  6.60   87 176.603  0.319      4
2023 04 28 07 49 20.585 85.5175  27.7994  13.610  6.97  237 132.032  0.323      5
2023 04 28 10 15 39.621 85.5813  27.9812  14.321  6.44   87 192.652  0.260      6
2023 04 28 15 35 10.336 85.5437  27.7936  12.851  6.26  243  64.486  0.339      7
2023 04 28 16 09 43.162 85.5964  27.8720  14.231  6.71  363 168.662  0.251      8
2023 04 28 17 03  3.673 85.5621  27.7109  12.500  5.97  117 189.160  0.190      9
2023 04 28 17 36 46.836 85.5440  27.8325  11.116  5.86   87 167.691  0.409     10
2023 04 28 18 06 33.851 85.6590  27.7931   7.104  5.89   27 212.541  0.254     11
2023 04 28 18 37 58.102 85.6255  27.9298  14.024  6.07  135 170.154  0.300     12
2023 04 28 19 30 24.297 85.5226  27.7710  13.732  6.68  420 192.860  0.291     13
2023 04 28 19 40  3.800 85.6156  28.1202  12.107  5.96  141 195.838  0.249     14
2023 04 28 21 13 18.916 85.5087  27.9810  13.128  6.38  138 186.346  0.360     15
2023 04 28 21 23 38.168 85.5818  28.1255  12.500  6.33  111 196.203  0.332     16
2023 04 28 22 08 23.973 85.5059  27.9671  12.500  5.99   72 198.000  0.239     17
2023 04 28 22 32 34.602 85.5338  27.9141  14.054  5.97   96 170.865  0.291     18
