# 2023  04  10   00    36    6.095     85.7728     28.1137     4.05     0.569     0.0     0.0    0.0    208
A084 4.7554 0.9336 S
A089 4.8680 0.8640 S
A094 2.9399 0.8100 P
A094 4.8860 0.9315 S
A100 2.9958 0.9212 P
A100 4.9409 0.9281 S
A109 3.0069 0.9122 P
A109 4.9981 0.8710 S
A114 2.9995 0.9408 P
A114 4.9342 0.8900 S
A132 3.0506 0.9352 P
A132 5.2026 0.8470 S
A134 3.0868 0.9374 P
A134 5.2506 0.8840 S
A144 3.1312 0.9356 P
A144 5.3359 0.9139 S
A149 3.1996 0.9163 P
A149 5.7153 0.9142 S
A154 3.1631 0.9428 P
A159 3.2135 0.9403 P
A159 5.4391 0.8540 S
A164 3.2357 0.9446 P
A164 5.5652 0.9083 S
A169 3.2349 0.9441 P
A169 5.5313 0.9036 S
A174 3.2564 0.9282 P
A181 3.3029 0.9353 P
AX4  3.1980 0.9151 P
B09  4.5406 0.9280 S
B23  4.3522 0.9295 S
B28  4.4723 0.9452 S
B35  2.6392 0.9286 P
B35  4.3141 0.9300 S
B39  1.9818 0.9109 P
B48  4.2935 0.8860 S
B50  4.2690 0.9047 S
C05  3.2667 0.9192 P
C05  5.5168 0.9176 S
C10  3.1771 0.8960 P
C10  5.4143 0.8970 S
C15  3.1159 0.9189 P
C15  5.2167 0.8850 S
C21  3.1328 0.9133 P
C25  3.0970 0.9077 P
C25  5.2432 0.9212 S
C56  3.0503 0.9308 P
C56  5.2557 0.7300 S
C62  3.0453 0.8420 P
C62  6.1171 0.9189 S
C72  2.9907 0.9226 P
C72  4.9527 0.9078 S
# 2023  04  15   15    11   10.375     85.5505     27.9297    12.85     0.562     0.0     0.0    0.0    398
2D03 3.2428 0.9452 P
2D03 5.2294 0.7960 S
2D04 3.6783 0.9709 P
2D04 4.8634 0.9258 S
2D05 2.5700 0.9426 P
2D05 4.2089 0.9120 S
2D06 2.5379 0.9414 P
2D06 4.2252 0.8820 S
2D07 2.5899 0.9373 P
2D07 4.3255 0.9678 S
2D08 2.8939 0.9441 P
2D08 4.9613 0.9652 S
2D09 2.8107 0.9416 P
2D10 3.6116 0.7760 P
2D10 5.9867 0.8380 S
2D12 3.5622 0.8630 P
2D12 5.9023 0.8810 S
2D13 7.1580 0.8980 S
2D14 3.1864 0.8960 P
2D14 5.1203 0.8960 S
2D15 3.4184 0.9313 P
2D15 5.8238 0.9844 S
2D16 2.9110 0.8970 P
2D16 4.6379 0.8690 S
2D17 3.6211 0.8500 P
2D17 5.6387 0.8450 S
2D18 2.8714 0.9421 P
2D18 4.5841 0.8940 S
2D19 2.5401 0.9154 P
2D20 3.5462 0.9529 P
2D20 6.0426 0.8210 S
2D21 3.9849 0.8630 P
2D21 6.2549 0.9338 S
2D22 3.4612 0.9351 P
2D22 5.4801 0.9329 S
A004 4.8255 0.9074 S
A009 3.8165 0.9415 P
A009 4.9312 0.9000 S
A014 3.0137 0.9132 P
A014 4.7836 0.7620 S
A019 4.7436 0.8660 S
A024 4.6947 0.8820 S
A029 2.5175 0.8680 P
A039 2.8446 0.9325 P
A039 4.5578 0.9236 S
A044 2.8782 0.9283 P
A044 4.6993 0.8660 S
A049 2.8982 0.9410 P
A049 4.7038 0.9397 S
A054 2.8798 0.9408 P
A054 4.7320 0.9767 S
A059 2.8459 0.9464 P
A059 4.7001 0.9164 S
A064 2.8607 0.9416 P
A064 4.7667 0.9135 S
A069 2.8277 0.9361 P
A069 4.7258 0.8890 S
A074 2.8603 0.9384 P
A074 5.0571 0.9751 S
A079 2.8335 0.9365 P
A079 5.1220 0.8850 S
A084 2.8316 0.9444 P
A084 4.6745 0.9085 S
A089 2.8481 0.9312 P
A089 4.9590 0.8630 S
A094 2.8968 0.9331 P
A094 4.7944 0.9380 S
A100 2.9080 0.9426 P
A100 4.8139 0.9200 S
A104 2.9353 0.8930 P
A109 2.8962 0.9371 P
A113 2.9117 0.9398 P
A114 2.8747 0.9381 P
A132 2.9747 0.9442 P
A134 3.0179 0.9442 P
A139 3.0225 0.9433 P
A144 3.0595 0.9378 P
A149 3.1048 0.9357 P
A154 3.0962 0.9305 P
A159 3.1403 0.9436 P
A159 5.3016 0.9046 S
A164 3.1665 0.9385 P
A164 5.3765 0.7710 S
A169 3.1960 0.9490 P
A174 3.2224 0.9393 P
A174 5.2608 0.9088 S
A179 3.2719 0.9173 P
A179 5.4714 0.8620 S
A181 3.2625 0.9387 P
A181 5.3776 0.9068 S
AX4  3.1558 0.9383 P
AX4  5.2599 0.8760 S
AX6  2.8872 0.9293 P
B09  2.8768 0.8760 P
B09  4.5808 0.9224 S
B13  2.8641 0.8810 P
B13  4.5005 0.9181 S
B19  2.1736 0.8980 P
B23  2.8420 0.9081 P
B23  4.4363 0.9208 S
B28  4.5665 0.8760 S
B35  4.5338 0.8690 S
B39  4.0741 0.8680 S
B48  3.1274 0.9175 P
C05  3.2198 0.9477 P
C05  5.3123 0.9125 S
C10  3.1394 0.9276 P
C10  5.2293 0.8290 S
C15  3.1126 0.9335 P
C15  5.0703 0.9271 S
C21  3.1080 0.9342 P
C21  5.2271 0.8020 S
C25  3.0937 0.9352 P
C25  5.1700 0.7790 S
C90  3.0533 0.9411 P
C56  3.0551 0.9379 P
C56  5.0984 0.8890 S
C62  4.9969 0.9012 S
C69  3.0139 0.9302 P
C72  3.0007 0.9360 P
C72  4.8332 0.9217 S
C77  3.0668 0.8810 P
C77  4.9801 0.8860 S
# 2023  04  15   15    14    7.890     85.6119     27.8579    -2.25     1.080     0.0     0.0    0.0    399
2D03 0.8753 0.9553 P
2D04 1.6866 0.9099 P
2D04 2.4747 0.9142 S
2D05 1.7416 0.9182 P
2D06 1.8758 0.8480 P
2D07 1.7667 0.9167 P
2D08 2.1592 0.9219 P
2D09 2.1210 0.9239 P
2D14 2.0624 0.7750 P
2D16 0.4848 0.9554 P
2D16 0.9665 0.8000 S
2D17 0.4548 0.7410 P
2D19 1.5068 0.8930 P
2D20 0.7993 0.9062 P
2D20 1.9874 0.8800 S
2D21 0.7763 0.9166 P
2D22 2.3277 0.9066 P
A000 0.6501 0.9056 P
A000 1.0383 0.9519 S
A004 0.7367 0.9097 P
A004 1.5027 0.9404 S
A009 0.8139 0.9296 P
A009 1.2140 0.7680 S
A014 0.8042 0.9262 P
A014 1.1005 0.9008 S
A024 0.9521 0.9099 P
A024 1.1530 0.8910 S
A039 1.0242 0.9114 P
A039 1.6538 0.9082 S
A044 1.5819 0.7150 S
A049 1.4198 0.8080 S
A059 1.2458 0.8960 P
A059 1.5726 0.9323 S
A064 1.0348 0.6300 P
A064 1.7043 0.8080 S
A069 1.6766 0.8470 S
A074 1.8718 0.8610 S
A079 1.5988 0.9619 S
A084 1.5728 0.9215 P
A084 1.8291 0.9013 S
A089 1.6068 0.8680 P
A089 2.2962 0.9349 S
A094 1.6502 0.8960 P
A094 2.7292 0.9071 S
A100 1.6896 0.9107 P
A100 2.1299 0.7300 S
A109 1.8038 0.8730 P
A109 2.7031 0.9004 S
A113 2.2722 0.8800 P
A132 2.0819 0.9182 P
A132 2.9970 0.8940 S
A134 2.1162 0.9177 P
A134 3.0407 0.7870 S
A139 2.1572 0.9243 P
A139 3.2286 0.9452 S
A144 2.2510 0.9262 P
A144 3.4853 0.8970 S
A149 2.3148 0.9205 P
A149 3.6702 0.9001 S
A154 2.3401 0.8790 P
A159 2.4346 0.8670 P
A159 4.0054 0.9103 S
A164 2.4890 0.8330 P
A169 2.4941 0.9066 P
A174 2.5613 0.9125 P
A181 2.6072 0.8980 P
A181 4.2755 0.8680 S
AX4  2.5662 0.9680 P
AX6  1.7850 0.9097 P
AX6  2.3981 0.8230 S
B09  0.9280 0.8980 P
B09  1.6505 0.9299 S
B13  0.9505 0.9240 P
B13  1.6519 0.8890 S
B23  0.7824 0.9327 P
B28  1.3732 0.9237 P
B35  1.4243 0.8660 P
C05  4.9164 0.9000 S
C10  2.6300 0.8070 P
C15  2.5012 0.9083 P
C15  4.2159 0.9294 S
C21  2.5861 0.3100 P
C25  3.2429 0.8330 P
C90  3.2801 0.9322 P
C56  2.4984 0.8890 P
C62  2.5200 0.9433 P
C69  5.7386 0.9186 S
C72  2.4878 0.9688 P
# 2023  04  15   16    14   11.405     86.0007     27.8429    30.00     0.848     0.0     0.0    0.0    400
2D03 9.8080 0.7930 P
2D03 16.2501 0.9713 S
2D05 9.3522 0.9127 P
2D06 9.3953 0.9213 P
2D07 9.4301 0.9146 P
2D07 16.9242 0.9036 S
2D08 10.1765 0.8930 P
2D09 9.5134 0.9306 P
2D10 9.5067 0.8470 P
2D10 16.2446 0.9614 S
2D14 10.8743 0.8870 P
2D14 18.3798 0.9543 S
2D15 10.4503 0.9000 P
2D16 8.6671 0.8990 P
2D16 14.1998 0.8900 S
2D17 8.3445 0.7650 P
2D17 14.3034 0.8420 S
2D18 14.8905 0.9004 S
2D19 7.8062 0.9261 P
2D19 13.3554 0.8880 S
2D20 7.4295 0.8950 P
2D20 12.2285 0.9744 S
2D21 8.4718 0.9103 P
2D21 15.0084 0.8480 S
2D22 8.2768 0.8860 P
A004 9.1229 0.8810 P
A009 9.8265 0.9710 P
A009 14.8031 0.9497 S
A014 9.2891 0.9111 P
A019 15.7675 0.9343 S
A034 16.7375 0.9654 S
A039 9.5391 0.8930 P
A039 17.2091 0.9487 S
A049 9.1764 0.7540 P
A054 9.7169 0.9139 P
A054 16.3795 0.8550 S
A064 9.0059 0.8910 P
A069 8.9312 0.9635 P
A074 9.0498 0.9120 P
A079 9.1281 0.8610 P
A079 16.4710 0.8790 S
A084 8.9699 0.7730 P
A089 9.8829 0.9319 P
A094 9.7258 0.7470 P
A100 8.9814 0.8940 P
A109 9.0308 0.7080 P
A113 8.9168 0.8990 P
A114 8.9144 0.9316 P
A114 15.8697 0.9066 S
A132 9.0592 0.8380 P
A134 8.2128 0.9139 P
A134 16.7303 0.8720 S
A139 16.1139 0.8720 S
A144 9.2383 0.9103 P
A149 9.3675 0.8920 P
A149 16.3800 0.8880 S
A154 9.2880 0.9247 P
A154 15.4958 0.8830 S
A159 9.3550 0.9444 P
A164 9.4555 0.9334 P
A164 16.7439 0.9213 S
A169 9.5542 0.9271 P
A181 16.3220 0.9389 S
AX4  9.7339 0.6410 P
AX6  8.7671 0.9289 P
B03  16.8644 0.9100 S
B13  16.3930 0.9625 S
B23  9.8387 0.9168 P
B23  15.1013 0.9519 S
B35  9.3341 0.9037 P
B48  10.2139 0.9295 P
C05  9.8093 0.7980 P
C10  9.7613 0.8590 P
C10  16.5712 0.9059 S
C15  9.7038 0.9032 P
C15  15.8506 0.9238 S
C56  9.8470 0.9128 P
C62  10.1854 0.8760 P
# 2023  04  15   17    17   39.465     85.5931     27.8868    13.40     -0.190     0.0     0.0    0.0    401
2D01 4.7291 0.9214 S
2D03 5.1812 0.6790 S
2D04 3.8403 0.9671 P
2D06 2.9273 0.9127 P
2D06 4.6962 0.9584 S
2D07 2.8736 0.9103 P
2D07 4.8211 0.8860 S
2D09 3.2102 0.9136 P
2D10 3.2275 0.8710 P
2D12 5.4669 0.8590 S
2D15 5.5071 0.9027 S
2D16 4.1487 0.8720 S
2D17 2.9290 0.9225 P
2D17 5.0734 0.9094 S
2D18 4.2582 0.8470 S
2D19 3.0466 0.9034 P
2D20 3.0208 0.8860 P
2D20 4.9100 0.8920 S
2D21 3.3333 0.9306 P
A000 2.7622 0.9136 P
A000 4.5383 0.8870 S
A004 2.7833 0.8960 P
A004 4.4748 0.9153 S
A009 4.5367 0.8770 S
A014 4.4586 0.8930 S
A024 4.3928 0.9461 S
A029 4.3849 0.9156 S
A034 4.9625 0.8920 S
A039 2.7561 0.8380 P
A039 4.7337 0.8100 S
A049 4.7882 0.9648 S
A054 5.0108 0.8610 S
A064 4.8001 0.7060 S
A069 4.7124 0.9281 S
A074 2.8250 0.8230 P
A074 5.1111 0.8220 S
A079 2.8123 0.9140 P
A079 4.7760 0.9192 S
A084 2.8474 0.9399 P
A084 4.7303 0.9141 S
A089 5.0773 0.9136 S
A094 2.8565 0.9149 P
A104 2.9384 0.9160 P
A109 2.9401 0.8820 P
A109 5.1635 0.9672 S
A114 3.0049 0.9103 P
A114 4.9167 0.9114 S
A132 3.1286 0.9215 P
A134 3.2444 0.9069 P
A139 3.2614 0.9183 P
A149 3.3817 0.8740 P
A154 3.4235 0.9631 P
A159 3.4411 0.9189 P
A169 3.6222 0.8170 P
A174 6.5271 0.8980 S
AX6  2.9092 0.9268 P
B09  4.4164 0.8840 S
B13  4.3791 0.9085 S
B35  4.3275 0.9121 S
# 2023  04  15   17    38   11.445     85.7197     28.0081     7.50     -0.037     0.0     0.0    0.0    402
2D03 5.2821 0.9533 P
2D03 8.3575 0.8270 S
2D04 4.6502 0.9121 P
2D05 3.9364 0.9197 P
2D06 3.3790 0.9206 P
2D06 6.0207 0.9055 S
2D07 3.6625 0.9309 P
2D07 7.2879 0.9180 S
2D08 4.1567 0.9227 P
2D09 3.2912 0.9322 P
2D12 5.4334 0.9046 P
2D14 4.8958 0.9089 P
2D15 5.5133 0.9194 P
2D16 3.8990 0.9264 P
2D16 6.4046 0.9122 S
2D17 7.1318 0.8800 S
2D18 3.2070 0.8540 P
2D18 5.4240 0.8680 S
2D19 2.2790 0.9282 P
2D19 3.7414 0.6970 S
2D20 3.0906 0.9189 P
2D20 5.0680 0.9353 S
2D21 5.1384 0.8620 P
2D22 1.7443 0.8880 P
2D22 3.1769 0.9754 S
A000 4.3978 0.9259 P
A000 7.2956 0.8640 S
A004 4.2956 0.9235 P
A004 7.1291 0.8900 S
A009 4.2983 0.9260 P
A009 7.0877 0.9298 S
A014 4.2651 0.9224 P
A014 7.0199 0.8710 S
A039 3.9599 0.9280 P
A039 6.7018 0.8770 S
A044 4.0244 0.8400 P
A049 3.9650 0.9143 P
A049 6.6082 0.8810 S
A054 3.8232 0.9061 P
A064 3.7162 0.8120 P
A069 3.6060 0.9053 P
A069 6.0373 0.7760 S
A079 3.4255 0.8980 P
A084 3.2935 0.9235 P
A084 5.5925 0.8830 S
A089 3.3902 0.9003 P
A089 5.9956 0.9525 S
A094 3.1376 0.9293 P
A100 3.4364 0.8840 P
A104 3.1148 0.8790 P
A109 2.9847 0.9343 P
A109 5.4188 0.9422 S
A113 3.0023 0.9292 P
A132 2.9789 0.9114 P
A134 3.0339 0.8980 P
A139 2.9873 0.9354 P
A144 3.0022 0.8480 P
A149 3.0283 0.9303 P
A154 2.9768 0.9228 P
A159 2.9881 0.9410 P
A164 3.0191 0.9268 P
A164 5.1536 0.8850 S
A169 3.1033 0.9473 P
A174 3.1534 0.8970 P
AX4  3.2028 0.9055 P
AX6  2.9658 0.9426 P
B03  6.7732 0.8500 S
B09  4.1525 0.9084 P
B09  6.9537 0.8470 S
B13  6.7917 0.9220 S
B23  6.8407 0.9205 S
B35  4.2140 0.9575 P
B35  6.9060 0.8940 S
B50  4.4230 0.9530 P
B50  7.0537 0.8880 S
C05  3.3764 0.9122 P
C05  5.9044 0.8810 S
C10  3.2597 0.8910 P
C15  3.2182 0.9232 P
C15  5.3886 0.8520 S
C21  3.2652 0.9244 P
C21  5.4596 0.8920 S
C25  3.2383 0.9038 P
C90  3.3481 0.9617 P
C56  3.3924 0.8520 P
C56  5.4967 0.9121 S
C62  5.5570 0.9084 S
C72  3.3944 0.9032 P
# 2023  04  15   18    51   42.250     85.5103     27.9373    12.20     0.145     0.0     0.0    0.0    403
2D01 3.1871 0.8790 P
2D03 3.1215 0.8980 P
2D03 5.3568 0.8160 S
2D04 2.8235 0.9256 P
2D04 4.6808 0.9173 S
2D05 2.6654 0.8500 P
2D05 4.1059 0.9170 S
2D06 2.4039 0.9393 P
2D06 3.9559 0.9101 S
2D07 2.4749 0.9378 P
2D07 4.1535 0.9211 S
2D08 2.5344 0.9341 P
2D08 4.3184 0.9158 S
2D09 2.7035 0.9364 P
2D10 3.5111 0.9201 P
2D10 6.3884 0.8560 S
2D11 7.2151 0.6110 S
2D12 3.3466 0.8810 P
2D12 5.6603 0.8530 S
2D14 3.0672 0.9050 P
2D14 4.4940 0.9246 S
2D15 3.2833 0.8600 P
2D15 5.3911 0.8740 S
2D16 3.1135 0.9115 P
2D16 5.0888 0.9165 S
2D17 3.6210 0.9186 P
2D17 6.1760 0.8630 S
2D18 5.1804 0.9184 S
2D19 5.9141 0.9147 S
2D20 3.9921 0.8160 P
2D20 6.4073 0.8820 S
2D21 4.0730 0.9347 P
2D21 6.8259 0.8510 S
2D22 3.7787 0.9085 P
2D22 6.1160 0.9131 S
A000 3.2133 0.9275 P
A004 3.1477 0.9333 P
A004 5.4498 0.8680 S
A009 3.1578 0.9179 P
A009 5.4612 0.9127 S
A014 3.0621 0.9230 P
A014 4.9862 0.9000 S
A024 5.0185 0.8900 S
A029 5.2752 0.9176 S
A034 5.0146 0.9236 S
A039 2.3908 0.9089 P
A039 4.8759 0.9289 S
A044 3.1279 0.8370 P
A044 4.9098 0.9083 S
A049 3.2379 0.9465 P
A049 4.8600 0.8770 S
A054 3.0491 0.8360 P
A054 4.8468 0.9227 S
A064 3.0178 0.9026 P
A064 4.8421 0.9282 S
A069 3.3102 0.7140 P
A069 4.8280 0.9332 S
A074 3.1959 0.7430 P
A074 4.9484 0.8240 S
A079 3.1027 0.7760 P
A079 4.9311 0.8950 S
A084 4.9178 0.8920 S
A089 3.0565 0.8840 P
A089 4.9260 0.8720 S
A094 3.0748 0.9230 P
A094 4.9274 0.9394 S
A100 3.0916 0.9123 P
A100 5.0052 0.9350 S
A104 3.1480 0.9848 P
A104 4.9714 0.9179 S
A109 3.0571 0.9297 P
A109 5.1079 0.9005 S
A113 3.0682 0.9284 P
A113 4.9348 0.8980 S
A114 3.0380 0.9145 P
A114 4.9313 0.9041 S
A132 3.0788 0.9284 P
A132 5.2053 0.8830 S
A134 3.1147 0.9370 P
A134 5.1728 0.9000 S
A139 3.1191 0.9423 P
A139 5.4056 0.9726 S
A149 3.1604 0.9233 P
A149 5.5699 0.6390 S
A154 3.1246 0.9309 P
A154 5.3547 0.9200 S
A159 3.1622 0.9375 P
A159 5.2856 0.8860 S
A164 3.1922 0.9268 P
A164 5.3167 0.9621 S
A169 3.1605 0.9359 P
A174 3.1526 0.9250 P
A174 5.2552 0.8210 S
A179 3.1785 0.8970 P
A179 5.3145 0.8590 S
A181 3.1830 0.9342 P
A181 5.3288 0.9175 S
AX6  3.0494 0.9228 P
AX6  4.9229 0.9119 S
B03  5.2853 0.9040 S
B09  2.9945 0.8490 P
B09  4.9530 0.6730 S
B13  2.9275 0.9272 P
B13  4.7684 0.9201 S
B19  2.9374 0.9282 P
B19  5.0343 0.8160 S
B23  2.8920 0.9153 P
B23  4.6890 0.8910 S
B28  2.9050 0.9325 P
B28  4.7510 0.8450 S
B35  2.8047 0.9410 P
B35  4.5919 0.8390 S
B39  4.7160 0.7670 S
B48  2.8411 0.8250 P
B48  4.7169 0.9076 S
B50  2.7609 0.9680 P
B50  4.5617 0.7720 S
C05  3.1419 0.9198 P
C05  5.1901 0.9052 S
C10  3.0410 0.8780 P
C10  5.0405 0.9052 S
C15  3.0152 0.9271 P
C15  4.9503 0.8810 S
C21  3.0098 0.9205 P
C21  5.0467 0.7740 S
C25  2.9723 0.8820 P
C90  3.0065 0.9338 P
C56  2.8825 0.9240 P
C62  2.8359 0.9200 P
C69  2.8408 0.9000 P
C72  2.8102 0.9083 P
# 2023  04  15   18    52   24.275     85.5104     27.8940    12.05     -0.012     0.0     0.0    0.0    404
2D03 3.1307 0.7020 P
2D03 4.3587 0.8780 S
2D04 2.4638 0.9215 P
2D04 4.2630 0.8720 S
2D05 2.3249 0.9298 P
2D05 3.9403 0.9179 S
2D06 2.5992 0.8920 P
2D07 2.5075 0.9328 P
2D07 4.2608 0.9700 S
2D08 2.7105 0.9332 P
2D09 2.9520 0.9375 P
2D10 5.0073 0.9162 S
2D11 5.6865 0.8830 S
2D12 2.8803 0.8930 P
2D12 4.7930 0.9022 S
2D13 5.2301 0.6610 S
2D14 2.5635 0.9115 P
2D15 2.6473 0.9171 P
2D15 4.4495 0.8980 S
2D16 4.5174 0.8500 S
2D17 5.4047 0.7690 S
2D18 4.9310 0.8390 S
2D19 3.6676 0.9134 P
2D19 6.5656 0.8920 S
2D20 3.3914 0.9172 P
2D20 6.1665 0.8760 S
2D21 5.8914 0.9326 S
2D22 3.9661 0.9136 P
2D22 6.6820 0.8680 S
A004 2.7261 0.7840 P
A004 4.5409 0.9120 S
A009 2.7648 0.9060 P
A009 4.6194 0.8350 S
A014 2.6680 0.9422 P
A014 4.4383 0.7070 S
A019 4.5446 0.8760 S
A024 4.5433 0.8520 S
A034 4.4449 0.7720 S
A039 4.3687 0.9133 S
A044 2.6759 0.8990 P
A044 4.4804 0.8810 S
A049 2.6879 0.8830 P
A049 4.1523 0.9026 S
A054 2.7785 0.9461 P
A054 4.5068 0.7440 S
A064 2.8102 0.9344 P
A064 4.7076 0.9097 S
A069 2.8786 0.6740 P
A069 4.6926 0.9072 S
A074 2.8645 0.8950 P
A074 5.0975 0.8440 S
A079 2.8918 0.8880 P
A079 5.0886 0.9086 S
A084 2.7957 0.8610 P
A089 2.9648 0.8460 P
A089 5.1629 0.8330 S
A094 3.0317 0.8930 P
A094 5.2018 0.8670 S
A100 3.0873 0.9319 P
A100 5.0557 0.8840 S
A104 3.1653 0.9696 P
A109 3.0897 0.9211 P
A109 5.2273 0.8400 S
A113 3.1230 0.9386 P
A113 5.1875 0.8180 S
A114 3.1075 0.9237 P
A114 5.1805 0.9144 S
A132 3.2161 0.9350 P
A132 5.5346 0.8780 S
A134 3.2665 0.9353 P
A139 3.2877 0.9353 P
A144 3.3502 0.9175 P
A144 5.3542 0.8620 S
A149 3.3975 0.8430 P
A149 5.0089 0.9467 S
A154 3.3916 0.9412 P
A159 3.4407 0.9386 P
A164 3.4862 0.9326 P
A164 5.8784 0.9195 S
A169 3.4731 0.9389 P
A174 3.4734 0.9167 P
A179 3.5562 0.8670 P
A179 5.9181 0.9484 S
A181 3.5180 0.9327 P
A181 5.9972 0.8470 S
AX4  3.4004 0.9182 P
AX6  3.0849 0.9377 P
AX6  5.2566 0.7880 S
B09  4.2632 0.9335 S
B13  2.5529 0.9276 P
B13  4.1588 0.9263 S
B19  4.1298 0.9135 S
B23  4.0329 0.9392 S
B28  4.1058 0.9190 S
B35  2.3807 0.8900 P
B35  4.0073 0.9269 S
B39  4.0491 0.9691 S
B48  3.9359 0.7140 S
B50  3.8991 0.8880 S
C05  3.4700 0.9300 P
C10  3.6660 0.9549 P
C15  3.3396 0.9295 P
C21  3.3401 0.8810 P
C25  3.2883 0.9130 P
C25  5.0688 0.9469 S
C90  3.3355 0.9123 P
C56  3.2359 0.9251 P
C56  5.4452 0.9185 S
C62  3.1979 0.8680 P
C69  3.1938 0.9164 P
C72  3.1783 0.9036 P
# 2023  04  15   18    53   22.040     85.5063     27.8899    12.60     -0.276     0.0     0.0    0.0    405
2D03 4.6151 0.8260 S
2D04 4.4437 0.8730 S
2D07 2.6839 0.9229 P
2D07 4.3902 0.8780 S
2D08 2.9086 0.8920 P
2D10 5.1601 0.9103 S
2D11 6.2717 0.8520 S
2D12 5.0137 0.8440 S
2D13 5.4056 0.8960 S
2D14 2.7140 0.7970 P
2D15 4.6068 0.8730 S
2D17 5.6742 0.8900 S
2D19 3.8693 0.9396 P
2D20 6.3419 0.8670 S
2D21 6.0803 0.9048 S
2D22 6.9748 0.8600 S
A000 4.8435 0.9673 S
A004 4.7178 0.9101 S
A009 4.7796 0.8640 S
A014 4.5788 0.9539 S
A034 4.7231 0.9623 S
A039 4.5389 0.8940 S
A044 4.6929 0.8910 S
A049 4.8392 0.8870 S
A064 3.0111 0.9035 P
A064 4.8939 0.8760 S
A069 3.2892 0.8940 P
A069 4.8932 0.9158 S
A074 5.2276 0.8900 S
A079 3.1203 0.7350 P
A079 5.2589 0.9517 S
A100 3.1901 0.9043 P
A100 5.1915 0.9488 S
A109 3.2801 0.9086 P
A109 5.3950 0.8450 S
A113 3.3085 0.9223 P
A132 3.4045 0.9211 P
A134 3.4518 0.9192 P
A139 3.4698 0.9292 P
A144 3.5435 0.8960 P
A149 3.5753 0.8890 P
A154 3.5809 0.9109 P
A159 3.6343 0.9037 P
A164 3.6590 0.9179 P
A169 3.6790 0.9258 P
A174 3.6856 0.9724 P
A174 6.1473 0.9493 S
A181 3.7012 0.8920 P
A181 6.1076 0.9036 S
AX6  3.2609 0.9250 P
AX6  5.4690 0.9084 S
B09  2.5108 0.9587 P
B09  4.4384 0.9122 S
B13  4.3619 0.9337 S
B23  3.7154 0.8950 S
B35  4.1904 0.9143 S
B48  3.7110 0.9057 S
B50  1.7718 0.9740 P
C15  3.5653 0.9380 P
C56  3.4282 0.8440 P
C56  5.6687 0.9014 S
# 2023  04  15   19    13   46.810     85.5550     27.9116    13.75     -0.216     0.0     0.0    0.0    406
2D03 5.3699 0.8890 S
2D04 2.9923 0.9335 P
2D04 4.9113 0.9218 S
2D05 4.3418 0.9000 S
2D06 2.7052 0.9259 P
2D06 4.4261 0.8920 S
2D07 2.7161 0.9229 P
2D07 4.5173 0.9214 S
2D09 2.9968 0.9298 P
2D09 5.0057 0.9523 S
2D12 5.4796 0.8610 S
2D14 5.2184 0.9001 S
2D17 5.6049 0.8810 S
2D18 4.6182 0.9022 S
2D19 5.4165 0.8820 S
2D20 3.5983 0.9243 P
2D20 5.8472 0.8620 S
2D22 5.7719 0.8980 S
A000 3.0352 0.9028 P
A004 2.9953 0.9213 P
A004 4.8771 0.9741 S
A009 3.0070 0.9137 P
A014 2.9346 0.9120 P
A014 4.6852 0.8340 S
A024 4.6368 0.9130 S
A034 2.1583 0.9121 P
A039 2.8224 0.8950 P
A039 4.6208 0.8910 S
A044 2.8938 0.8800 P
A044 4.7261 0.9038 S
A049 2.9457 0.8700 P
A049 4.7407 0.8840 S
A054 2.9406 0.9090 P
A054 4.7630 0.9173 S
A064 4.8261 0.9166 S
A069 4.7919 0.9338 S
A074 4.9791 0.7310 S
A079 2.9345 0.8630 P
A079 4.8383 0.9238 S
A084 4.7885 0.9200 S
A089 5.1429 0.8700 S
A094 4.9180 0.8780 S
A100 3.0365 0.9203 P
A100 4.9287 0.9264 S
A104 3.5518 0.9673 P
A109 3.0633 0.9174 P
A109 5.0244 0.8540 S
A113 2.5244 0.9267 P
A113 4.9758 0.8810 S
A114 2.3667 0.9265 P
A114 5.3258 0.9284 S
A132 3.1312 0.9055 P
A134 3.1780 0.9242 P
A139 3.2004 0.9277 P
A144 3.2576 0.8320 P
A149 3.2923 0.8910 P
A154 2.8233 0.9020 P
A154 5.4472 0.8820 S
A159 3.3313 0.9368 P
A159 5.7247 0.9137 S
A164 3.3626 0.9157 P
A169 3.4161 0.9321 P
A179 3.5359 0.9730 P
A181 3.4755 0.9254 P
AX4  3.4246 0.9515 P
AX6  3.0134 0.9250 P
AX6  5.0015 0.8510 S
B13  2.1052 0.9145 P
B13  4.5525 0.9168 S
B23  2.7015 0.7910 P
B23  4.4389 0.9180 S
B28  4.5214 0.9069 S
B35  2.7845 0.9648 P
B35  4.4378 0.8940 S
B39  4.0440 0.9185 S
B50  4.3964 0.9011 S
C05  3.4809 0.8910 P
C90  3.3831 0.9579 P
C56  3.2569 0.9030 P
# 2023  04  15   19    15   45.300     85.5723     27.9373     2.60     0.121     0.0     0.0    0.0    407
2D03 2.4017 0.8940 P
2D04 1.9274 0.6840 P
2D04 2.4637 0.8830 S
2D07 1.2758 0.9274 P
2D07 1.7915 0.6830 S
2D08 1.8912 0.8890 P
2D08 2.3049 0.5510 S
2D09 1.3301 0.2130 P
2D09 1.6166 0.8340 S
2D10 2.5215 0.9044 P
2D14 2.3163 0.5800 P
