2 C10 0.0484 9.79096 1
2 C10 0.3584 9.79096 2
2 C10 0.3584 9.79096 2
2 C10 0.0484 9.79096 1
2 C10 0.3584 9.79096 2
2 C05 0.3884 9.51379 1
2 C05 0.3884 9.51379 1
2 C05 0.3884 9.51379 1
2 C05 0.4284 9.51379 2
2 C05 0.4284 9.51379 2
2 C05 0.4284 9.51379 2
2 2D06 0.4684 11.5669 2
2 2D06 0.3784 11.5669 1
2 2D06 0.3784 11.5669 1
2 2D06 0.4684 11.5669 2
2 2D06 0.4684 11.5669 2
2 2D06 0.3784 11.5669 1
2 2D09 0.2984 10.627 1
2 2D09 0.4684 10.627 2
2 2D09 0.4684 10.627 2
2 2D09 0.4684 10.627 2
2 2D09 0.2984 10.627 1
2 2D09 0.2984 10.627 1
2 A169 0.3277 8.66082 1
2 A169 0.3776 8.66082 2
2 A169 0.3277 8.66082 1
2 A169 0.3277 8.66082 1
2 A169 0.3776 8.66082 2
2 A169 0.3776 8.66082 2
2 2D04 1.4084 14.9348 2
2 2D04 1.4084 14.9348 2
2 2D04 1.4084 14.9348 2
2 A059 0.3684 8.47317 1
2 A059 0.4884 8.47317 2
2 A059 0.3684 8.47317 1
2 A059 0.4884 8.47317 2
2 A059 0.3684 8.47317 1
2 A059 0.4884 8.47317 2
2 A009 1.3784 9.11516 2
2 A009 1.3784 9.11516 2
2 A009 1.3784 9.11516 2
2 A000 1.3584 8.96133 2
2 A000 1.3584 8.96133 2
2 A000 1.3584 8.96133 2
3 2D04 0.3526 5.78868 1
3 2D04 0.3826 5.78868 2
3 2D04 0.3526 5.78868 1
3 2D04 0.3826 5.78868 2
3 2D04 0.3526 5.78868 1
3 2D04 0.3826 5.78868 2
3 A019 0.2326 2.02872 1
3 A019 0.4326 2.02872 2
3 A019 0.2326 2.02872 1
3 A019 0.4326 2.02872 2
3 A019 0.2326 2.02872 1
3 A019 0.4326 2.02872 2
3 A014 0.2226 2.0455 1
3 A014 0.2526 2.0455 2
