2023 04 25 00 13 30.832 85.5529  27.6724  12.098  5.92   51 268.461  0.252      1
2023 04 25 01 18 13.074 85.4930  27.6751  13.626  6.27   63 246.964  0.165      2
2023 04 25 01 53 57.996 85.6087  27.5727  11.757  6.15  113 204.182  0.363      3
2023 04 25 02 11 19.776 85.6392  27.5130  12.327  6.68  264 218.675  0.378      4
2023 04 25 02 44 21.809 85.5616  28.2412  11.083  6.26  158 251.006  0.107      5
2023 04 25 04 36 20.158 85.5842  27.9758   0.000  5.41   39 353.372  0.415      6
2023 04 25 07 37 14.058 85.6057  28.1008  13.624  6.88  146 205.848  0.263      7
2023 04 25 10 57 11.448 85.6217  27.5701  13.310  6.68  209 214.656  0.325      8
2023 04 25 13 24 42.322 85.5706  28.3645  14.330  6.16   78 234.594  0.240      9
2023 04 25 13 55 34.552 85.5823  27.9017  14.313  6.33  215  57.714  0.338     10
2023 04 25 14 12 47.463 85.5862  27.9017  14.329  6.34  312  57.714  0.339     11
2023 04 25 14 44 17.467 85.5387  27.8027  15.054  7.33  531  93.390  0.327     12
2023 04 25 15 08 49.462 85.5614  28.2389  13.792  7.30  558 201.700  0.212     13
2023 04 25 15 10 39.877 85.5597  27.9959  13.280  6.36  302 197.215  0.403     14
2023 04 25 15 11 58.032 85.5331  27.6520  13.440  5.94   67 239.277  0.330     15
2023 04 25 15 32 37.530 85.6323  28.0712  18.046  6.17  131 208.747  0.350     16
2023 04 25 16 32 55.134 85.5532  28.2742  11.522  6.22  267 204.432  0.225     17
2023 04 25 17 49 42.298 85.5059  27.9776  13.512  5.70   57 193.143  0.318     18
2023 04 25 18 14 26.917 85.6665  28.2028  15.660  6.07   39 289.145  0.405     19
2023 04 25 18 15  4.676 85.7147  27.7732  13.959  6.16   81 345.648  0.329     20
2023 04 25 18 21 39.333 85.5587  27.6645  12.701  5.88  228 192.606  0.265     21
2023 04 25 18 26  6.307 85.5322  27.7642  14.693  6.93  545 150.779  0.355     22
2023 04 25 18 35 13.292 85.5134  28.0034  15.643  5.91   35 210.739  0.349     23
2023 04 25 18 51 32.207 85.3323  27.4267  23.434  6.37  193 356.152  0.001     24
2023 04 25 21 06 49.855 85.5354  28.0041  11.524  5.87   99 205.363  0.207     25
2023 04 25 21 08 27.024 85.6060  27.8468  18.557  6.03   69 169.131  0.373     26
2023 04 25 21 10 50.090 85.5356  28.0569  13.489  5.82  183 213.012  0.256     27
2023 04 25 21 21  1.101 85.6226  27.5845  14.976  5.89   87 209.980  0.381     28
2023 04 25 21 32  0.744 85.3948  28.3881  40.000  6.54  103 357.158  0.462     29
2023 04 25 21 50 35.799 85.5399  27.6053  12.329  5.72   56 288.798  0.281     30
2023 04 25 21 51 42.730 85.6069  27.8630  12.758  6.38  487  22.682  0.502     31
2023 04 25 22 16 21.220 85.5179  27.6205  13.220  5.80  149 233.856  0.293     32
2023 04 25 22 17 21.751 85.6758  28.0506  11.039  5.97  151 273.086  0.334     33
2023 04 25 22 26  7.777 85.6672  27.5678  14.362  6.15  356 240.625  0.528     34
2023 04 25 22 55 42.037 85.5523  27.7504   9.741  5.75  110 186.369  0.292     35
2023 04 25 23 14 57.603 85.5376  27.7812  11.436  5.80   84 212.475  0.260     36
2023 04 25 23 33 19.970 85.5510  28.0810  14.806  6.02   78 241.062  0.175     37
2023 04 25 23 45 41.453 85.7240  27.5536   9.329  6.58  136 344.331  0.563     38
2023 04 25 23 46 43.466 85.6080  27.4100  16.050  6.90   65 241.909  0.437     39
2023 04 25 23 46 55.951 85.6984  27.5714  12.771  7.33  467 326.994  0.599     40
2023 04 25 23 47 31.419 85.7132  27.5625  11.612  7.96  538 335.823  0.636     41
2023 04 25 23 49  2.926 85.7247  27.5717   9.481  7.41  477 344.930  0.641     42
2023 04 25 23 49 29.387 85.6923  27.5716  12.541  6.76  223 320.913  0.575     43
