# 2023 05 04 00 18 50.362 85.5588  27.6206  10.863  6.30 0 0 0      1
 2D19   2.588 1 P
 2D19   4.748 1 S
 A106   2.248 1 P
 A106   4.158 1 S
 A105   2.228 1 P
 A100   4.108 1 S
 A100   2.218 1 P
 A099   4.278 1 S
 A099   2.218 1 P
 A097   2.218 1 P
 A098   4.178 1 S
 A098   2.218 1 P
 A102   2.228 1 P
 A096   4.228 1 S
 A096   2.198 1 P
 A108   2.238 1 P
 A108   4.238 1 S
 A095   2.218 1 P
 A109   2.218 1 P
 A109   4.148 1 S
  AX6   2.238 1 P
  AX6   4.128 1 S
 A110   2.248 1 P
 A110   4.308 1 S
 A093   2.158 1 P
 A092   2.148 1 P
 A089   2.148 1 P
 A090   2.088 1 P
 A090   3.948 1 S
 A087   3.988 1 S
 A087   2.098 1 P
 A086   3.948 1 S
 A086   2.098 1 P
 A085   3.938 1 S
 A085   2.088 1 P
 A084   3.958 1 S
 A084   2.068 1 P
 A083   4.148 1 S
 A083   2.088 1 P
 A082   2.078 1 P
 A134   2.428 1 P
 A079   2.068 1 P
 A077   2.098 1 P
 A077   4.128 1 S
 A148   2.498 1 P
 A076   4.038 1 S
 A076   2.098 1 P
 A152   2.538 1 P
 A069   2.028 1 P
 A069   3.868 1 S
 A068   2.018 1 P
 A068   3.868 1 S
 A067   2.028 1 P
 A067   3.868 1 S
 A066   2.028 1 P
 A066   3.848 1 S
 A065   3.858 1 S
 A064   3.878 1 S
 A064   2.028 1 P
 A063   3.848 1 S
 A063   2.028 1 P
 A062   3.828 1 S
 A062   1.998 1 P
  AX2   2.708 1 P
 A175   2.658 1 P
 A009   3.788 1 S
 A009   2.108 1 P
 A042   3.698 1 S
 A042   1.908 1 P
 A041   3.618 1 S
 A041   1.908 1 P
  C07   2.658 1 P
 A011   2.098 1 P
 A011   3.678 1 S
 A012   3.718 1 S
 A013   3.688 1 S
 A014   3.688 1 S
 A015   3.708 1 S
  C22   2.558 1 P
  C24   2.588 1 P
  B08   3.528 1 S
  C42   2.568 1 P
  C42   4.658 1 S
  B10   3.438 1 S
  B10   1.868 1 P
 2D09   4.578 1 S
 2D09   2.218 1 P
  BX1   3.338 1 S
  BX1   1.808 1 P
  BX3   3.358 1 S
  BX3   1.828 1 P
  C68   2.468 1 P
  C68   4.498 1 S
  C69   2.478 1 P
 2D06   1.908 1 P
 2D06   4.108 1 S
  C71   2.478 1 P
  C71   4.478 1 S
  B29   3.298 1 S
  B31   3.298 1 S
  B33   3.298 1 S
 2D07   3.518 1 S
 2D07   1.828 1 P
  B34   3.298 1 S
