# 2023 04 27 00 45 25.725 85.6868  27.5566  14.684  6.43 0 0 0      1
  B02   3.448 1 S
 A019   3.488 1 S
 A016   3.578 1 S
 A016   2.038 1 P
 A023   3.418 1 S
 A018   2.548 1 P
 A018   3.478 1 S
 A022   3.448 1 S
 A020   3.488 1 S
 A015   1.878 1 P
 A015   3.558 1 S
 A014   1.868 1 P
 A014   3.518 1 S
 A024   3.448 1 S
 A025   3.458 1 S
 A026   3.428 1 S
 A013   3.548 1 S
 A012   3.558 1 S
 A011   3.568 1 S
 A011   1.918 1 P
 A027   3.498 1 S
  C07   2.648 1 P
 A010   3.568 1 S
 A010   1.878 1 P
 A050   1.868 1 P
 A050   3.648 1 S
 A033   3.518 1 S
 A009   1.908 1 P
 A009   3.628 1 S
 A034   3.478 1 S
 A045   1.878 1 P
 A045   3.648 1 S
 A008   3.518 1 S
 A008   1.898 1 P
  C06   2.638 1 P
 A043   3.558 1 S
 A043   1.838 1 P
 A051   3.708 1 S
 A051   1.918 1 P
 A007   3.558 1 S
 A035   3.488 1 S
 A037   3.568 1 S
 A003   3.628 1 S
 A003   1.908 1 P
 A006   3.598 1 S
 A006   1.918 1 P
 A005   3.598 1 S
 A004   1.908 1 P
 A004   3.578 1 S
 A052   3.668 1 S
 A052   1.878 1 P
 A053   3.668 1 S
 A053   1.878 1 P
 A054   3.698 1 S
 A054   1.878 1 P
  C03   2.668 1 P
  C03   5.058 1 S
 A057   3.588 1 S
 A057   1.878 1 P
 A056   3.668 1 S
 A056   2.008 1 P
  C99   2.658 1 P
  C99   4.598 1 S
  C02   2.668 1 P
  C01   5.048 1 S
  C01   2.698 1 P
 A062   1.908 1 P
 A062   3.738 1 S
 A180   2.748 1 P
 A180   5.128 1 S
 A181   2.748 1 P
 A181   5.108 1 S
 A063   1.958 1 P
 A063   3.768 1 S
  AX4   2.598 1 P
 A179   5.088 1 S
 A179   2.708 1 P
 A175   2.658 1 P
 A176   2.698 1 P
 A064   3.798 1 S
 A064   1.938 1 P
 A172   2.658 1 P
 A174   4.808 1 S
 A174   2.658 1 P
 A173   4.888 1 S
 A173   2.678 1 P
 A065   1.918 1 P
 A065   3.798 1 S
 A066   3.768 1 S
 A067   1.918 1 P
 A067   3.798 1 S
 A068   1.938 1 P
 A068   3.788 1 S
  AX3   2.588 1 P
 A171   4.668 1 S
 A171   2.668 1 P
 A069   3.788 1 S
 A069   1.928 1 P
 A070   3.758 1 S
 A070   1.918 1 P
 A071   3.798 1 S
 A071   1.948 1 P
  AX2   2.648 1 P
  AX2   5.058 1 S
 A076   3.958 1 S
 A076   1.998 1 P
 A075   3.968 1 S
 A075   1.998 1 P
 A072   3.828 1 S
 A072   1.948 1 P
 A074   3.928 1 S
 A074   1.978 1 P
 A170   2.688 1 P
 A073   1.958 1 P
 A073   3.868 1 S
 A077   1.998 1 P
 A077   3.968 1 S
 2D16   2.438 1 P
 2D16   3.378 1 S
  AX1   2.628 1 P
 A078   3.908 1 S
 A078   1.978 1 P
 A079   3.888 1 S
 A079   1.978 1 P
 A080   3.888 1 S
 A080   1.988 1 P
 A081   3.918 1 S
 A081   2.018 1 P
 A169   4.778 1 S
 A169   2.628 1 P
 A082   3.898 1 S
 A082   2.018 1 P
 A083   3.858 1 S
 A083   1.998 1 P
 A084   3.818 1 S
 A084   1.988 1 P
 A168   2.618 1 P
 A085   1.988 1 P
 A085   3.838 1 S
 2D17   4.368 1 S
 A086   1.998 1 P
 A086   3.848 1 S
 A167   2.618 1 P
 A087   3.858 1 S
 A087   2.018 1 P
 A088   3.828 1 S
 A088   1.988 1 P
 A166   4.788 1 S
 A166   2.628 1 P
 A089   3.888 1 S
 A089   2.018 1 P
 A090   3.858 1 S
 A090   1.998 1 P
 A091   3.878 1 S
 A091   2.028 1 P
 A165   2.628 1 P
 A092   2.028 1 P
 A092   3.888 1 S
 A093   2.068 1 P
 A093   3.998 1 S
 A163   2.588 1 P
 A163   4.938 1 S
 A150   2.458 1 P
 A150   4.418 1 S
 A094   2.078 1 P
 A094   4.008 1 S
 A152   2.498 1 P
 A151   2.468 1 P
 A162   2.588 1 P
 A162   4.788 1 S
 A153   2.508 1 P
 A153   4.518 1 S
 A154   2.498 1 P
 A154   4.388 1 S
 A159   2.578 1 P
 A160   2.588 1 P
 A160   4.768 1 S
 A155   2.498 1 P
 A095   2.108 1 P
 A095   4.208 1 S
 A156   4.438 1 S
 A156   2.518 1 P
 A157   4.398 1 S
 A157   2.548 1 P
 A158   2.548 1 P
 A096   4.158 1 S
 A096   2.108 1 P
 A136   2.358 1 P
 A148   2.468 1 P
 A097   4.058 1 S
 A097   2.118 1 P
 A135   4.778 1 S
 A135   2.358 1 P
 A134   4.358 1 S
 A134   2.358 1 P
 A137   2.368 1 P
 A137   4.708 1 S
 A098   4.058 1 S
 A098   2.118 1 P
 A142   2.418 1 P
 A142   4.388 1 S
 A133   4.438 1 S
 A133   2.348 1 P
 A138   2.338 1 P
 A139   2.388 1 P
 A139   4.228 1 S
 A099   2.118 1 P
 A099   4.088 1 S
 A140   2.398 1 P
 A147   2.488 1 P
 A147   4.578 1 S
 A141   2.438 1 P
 A143   2.438 1 P
 A144   2.438 1 P
 A146   2.468 1 P
 A146   4.478 1 S
 A100   2.118 1 P
 A100   4.028 1 S
 A101   2.098 1 P
 A101   3.968 1 S
 A102   2.128 1 P
 A102   4.038 1 S
 A132   2.298 1 P
 A132   4.198 1 S
 A107   2.148 1 P
 A107   4.068 1 S
 A106   2.138 1 P
 A106   4.058 1 S
 2D18   1.908 1 P
 2D18   3.578 1 S
 2D20   2.538 1 P
 2D20   4.598 1 S
 2D19   4.548 1 S
 2D22   2.818 1 P
 2D22   5.018 1 S
# 2023 04 27 08 09 22.690 85.6374  27.5582  12.374  6.71 0 0 0      5
 2D20   1.980 1 P
 2D20   3.720 1 S
 2D22   2.580 1 P
 2D22   4.730 1 S
 2D19   2.130 1 P
 2D19   4.200 1 S
 A106   2.380 1 P
 A106   4.420 1 S
 A107   2.340 1 P
 A107   4.410 1 S
 A105   2.380 1 P
 A105   4.390 1 S
 A108   2.370 1 P
 A108   4.460 1 S
  AX6   2.320 1 P
  AX6   4.410 1 S
 A109   2.380 1 P
 A109   4.410 1 S
  AX5   2.350 1 P
  AX5   4.300 1 S
 A110   2.370 1 P
 A110   4.390 1 S
 A101   2.300 1 P
 A101   4.330 1 S
 A102   2.350 1 P
 A102   4.380 1 S
 A100   2.320 1 P
 A100   4.390 1 S
 A099   2.320 1 P
 A099   4.430 1 S
 A097   2.320 1 P
 A097   4.400 1 S
 A096   2.330 1 P
 A096   4.350 1 S
 A095   2.320 1 P
 A095   4.360 1 S
 A094   2.290 1 P
 A094   4.340 1 S
 A132   2.650 1 P
 A093   4.340 1 S
 A093   2.300 1 P
 A133   2.690 1 P
 A133   4.910 1 S
 A134   2.730 1 P
 A139   2.740 1 P
 A139   4.960 1 S
 A142   2.780 1 P
 A142   4.950 1 S
 A092   2.300 1 P
 A092   4.280 1 S
 A147   2.860 1 P
 A147   5.110 1 S
 A091   4.250 1 S
 A157   2.930 1 P
 A157   5.240 1 S
 A155   2.900 1 P
 A155   5.220 1 S
 A089   4.300 1 S
 A089   2.500 1 P
 A154   2.900 1 P
 A154   5.320 1 S
 A151   2.860 1 P
 A151   5.160 1 S
 A150   2.860 1 P
 A150   5.060 1 S
 A161   3.000 1 P
 A161   5.370 1 S
 A162   3.000 1 P
 A162   5.340 1 S
 A163   3.020 1 P
 A088   2.260 1 P
 A088   4.250 1 S
 A164   3.040 1 P
 A164   5.470 1 S
 A165   3.060 1 P
 A166   3.070 1 P
 A166   5.530 1 S
 A167   5.600 1 S
 A084   2.780 1 P
 A084   4.300 1 S
 A168   3.100 1 P
 A168   5.830 1 S
 A169   3.100 1 P
 A082   4.370 1 S
 A082   2.500 1 P
 A171   3.160 1 P
 A171   5.770 1 S
  AX3   3.090 1 P
  AX3   5.580 1 S
 A176   3.210 1 P
 A176   5.670 1 S
 A180   3.280 1 P
 A079   4.410 1 S
  C03   3.210 1 P
  C03   5.690 1 S
 A074   4.440 1 S
  C06   3.180 1 P
  C06   5.630 1 S
  C09   3.150 1 P
  C09   5.580 1 S
 A071   4.350 1 S
  C11   3.170 1 P
  C11   5.590 1 S
  C12   3.190 1 P
  C12   5.620 1 S
 A070   4.330 1 S
  C15   3.180 1 P
  C15   5.610 1 S
  C17   3.180 1 P
  C17   5.600 1 S
  C18   3.220 1 P
  C19   3.210 1 P
  C19   5.670 1 S
  C20   3.170 1 P
  C20   5.660 1 S
  C23   3.140 1 P
  C41   3.130 1 P
  C41   5.590 1 S
  C42   3.170 1 P
  C42   5.670 1 S
  C43   3.170 1 P
  C43   5.700 1 S
  C47   3.210 1 P
  C47   5.840 1 S
  C55   3.190 1 P
  C55   5.720 1 S
  C56   3.210 1 P
  C56   5.720 1 S
  C57   3.210 1 P
  C57   5.690 1 S
  C58   3.200 1 P
  C58   5.710 1 S
  C59   3.180 1 P
  C59   5.730 1 S
 2D09   2.830 1 P
 2D09   5.050 1 S
  C63   5.750 1 S
  C64   3.210 1 P
  C65   3.220 1 P
  C65   5.780 1 S
  C68   3.180 1 P
  C68   5.700 1 S
  C70   3.240 1 P
  C70   5.780 1 S
  C71   3.180 1 P
  C71   5.750 1 S
 A051   4.310 1 S
 A046   4.220 1 S
 A050   4.310 1 S
 A050   2.520 1 P
 A045   4.260 1 S
 2D06   4.640 1 S
 2D06   2.590 1 P
 A036   4.230 1 S
 A036   2.220 1 P
 A005   4.060 1 S
 A005   2.210 1 P
 A004   3.990 1 S
 A004   2.170 1 P
 A003   4.100 1 S
 A003   2.220 1 P
 A002   4.130 1 S
 A002   2.220 1 P
 A001   4.060 1 S
 A001   2.220 1 P
 A013   4.090 1 S
 A014   4.120 1 S
 A014   2.220 1 P
  BX1   4.050 1 S
  BX3   4.090 1 S
  B33   2.250 1 P
  B33   4.140 1 S
  B34   2.270 1 P
  B34   4.150 1 S
  B35   4.140 1 S
  B37   2.320 1 P
  B37   4.180 1 S
  B38   2.280 1 P
  B38   4.110 1 S
# 2023 04 27 08 15 23.562 85.5708  27.5910  10.946  6.57 0 0 0      6
 A100   2.228 1 P
 A100   4.108 1 S
 A099   2.228 1 P
 A099   4.108 1 S
 A097   2.218 1 P
 A097   4.158 1 S
 A098   2.208 1 P
 A098   4.098 1 S
 A101   2.208 1 P
 A101   4.088 1 S
 A107   2.228 1 P
 A107   4.158 1 S
 A096   2.208 1 P
 A096   4.078 1 S
 A095   2.228 1 P
 A095   4.128 1 S
 A108   2.248 1 P
 A108   4.178 1 S
 A109   2.218 1 P
 A109   4.158 1 S
  AX6   2.218 1 P
  AX6   4.158 1 S
 A111   4.108 1 S
 A086   2.098 1 P
 A139   2.418 1 P
 A070   3.838 1 S
 A070   1.988 1 P
 A062   1.948 1 P
 A167   2.628 1 P
  AX3   2.548 1 P
 A171   2.578 1 P
  C23   2.478 1 P
  C42   2.468 1 P
  C42   4.568 1 S
  C43   2.468 1 P
  C53   2.468 1 P
  C54   2.428 1 P
  B34   3.218 1 S
  B35   3.188 1 S
 2D03   3.838 1 S
# 2023 04 27 09 54 39.179 85.7006  27.6269  12.296  6.64 0 0 0      7
 2D20   3.871 1 S
 2D22   2.311 1 P
 2D22   4.161 1 S
 2D19   3.921 1 S
 2D19   2.151 1 P
 A132   3.171 1 P
 A139   3.371 1 P
 A139   5.871 1 S
 A147   3.331 1 P
 A098   2.971 1 P
 A098   5.281 1 S
 A097   2.991 1 P
 A155   2.931 1 P
 A155   6.031 1 S
 A096   2.971 1 P
 A162   3.441 1 P
 A162   6.091 1 S
 A095   3.001 1 P
 A095   5.471 1 S
 A094   2.991 1 P
 A092   5.541 1 S
 A092   3.011 1 P
 A181   6.541 1 S
 A179   6.451 1 S
 A180   6.501 1 S
 A180   3.731 1 P
 A171   3.671 1 P
 A171   6.491 1 S
 A176   3.681 1 P
 A176   6.391 1 S
 A175   3.641 1 P
 A175   6.381 1 S
 A174   3.671 1 P
 A174   6.411 1 S
 A173   3.691 1 P
 A173   6.461 1 S
  C01   3.661 1 P
  C01   6.451 1 S
  AX3   3.601 1 P
  AX3   6.291 1 S
 A172   3.651 1 P
 A172   6.321 1 S
  C02   3.681 1 P
  C02   6.411 1 S
  C99   3.681 1 P
  C99   6.421 1 S
  C03   3.681 1 P
  C03   6.381 1 S
  C06   3.681 1 P
  C06   6.391 1 S
  C07   3.691 1 P
  C07   6.391 1 S
  C08   3.671 1 P
  C08   6.401 1 S
  C09   6.371 1 S
  C10   3.691 1 P
  C10   6.371 1 S
  C11   3.691 1 P
  C11   6.391 1 S
  C12   3.711 1 P
  C12   6.411 1 S
  C15   3.691 1 P
  C15   6.411 1 S
  C17   3.731 1 P
  C17   6.491 1 S
  C18   3.721 1 P
  C18   6.471 1 S
  C19   3.741 1 P
  C19   6.451 1 S
  C20   3.761 1 P
  C20   6.431 1 S
  C21   3.731 1 P
  C21   6.481 1 S
  C41   3.691 1 P
  C41   6.351 1 S
  C42   3.711 1 P
  C42   6.391 1 S
  C43   3.341 1 P
  C46   3.761 1 P
  C47   3.771 1 P
  C49   3.771 1 P
  C50   3.811 1 P
  C50   6.611 1 S
  C51   3.811 1 P
  C51   6.551 1 S
 A073   3.171 1 P
 A075   3.231 1 P
  C52   3.791 1 P
  C52   6.581 1 S
  C53   3.801 1 P
  C53   6.801 1 S
  C54   3.811 1 P
  C54   6.581 1 S
  C55   3.811 1 P
  C55   6.641 1 S
 A070   3.191 1 P
  C64   3.851 1 P
  C64   7.021 1 S
 A069   6.071 1 S
 A069   3.231 1 P
 2D09   3.551 1 P
 2D09   6.101 1 S
 A068   3.251 1 P
  C67   3.841 1 P
  C67   6.641 1 S
 A067   3.251 1 P
 A067   6.161 1 S
 A042   3.371 1 P
  B14   3.881 1 P
# 2023 04 27 10 47  0.245 85.7265  27.7210  12.274  6.41 0 0 0      8
 2D22   2.345 1 P
 2D22   4.155 1 S
 2D19   2.125 1 P
 A158   3.725 1 P
 A147   3.585 1 P
 A156   3.655 1 P
 A162   3.755 1 P
 A155   6.675 1 S
 A155   3.645 1 P
 A163   3.775 1 P
 A154   3.655 1 P
 A164   3.815 1 P
 A139   3.525 1 P
 A165   3.795 1 P
 A133   3.535 1 P
 A134   3.495 1 P
 A150   3.705 1 P
 A166   3.895 1 P
 A167   3.865 1 P
 A168   3.925 1 P
 A169   3.975 1 P
 A170   3.935 1 P
 A180   4.065 1 P
 A176   6.855 1 S
 A176   4.015 1 P
 A175   3.985 1 P
 A173   4.025 1 P
  C02   4.045 1 P
  C02   7.475 1 S
  AX3   3.925 1 P
  C99   4.025 1 P
  C03   7.095 1 S
  C03   4.045 1 P
  AX4   7.655 1 S
  AX4   3.965 1 P
  C06   4.035 1 P
  C07   7.495 1 S
  C07   4.055 1 P
  C08   6.915 1 S
  C08   4.045 1 P
  C09   4.025 1 P
  C10   7.315 1 S
  C10   4.055 1 P
  C11   4.055 1 P
  C12   4.055 1 P
  C52   7.435 1 S
  C52   4.425 1 P
  C55   7.055 1 S
  C56   7.275 1 S
  C56   4.255 1 P
