2023 04 22 02 33 28.205 85.7361  27.8057   0.291  6.42   24 358.445  0.197      1
2023 04 22 03 03 28.983 85.4077  27.8443   7.500  6.27   99 265.092  0.441      2
2023 04 22 06 52 37.447 85.4420  28.1052  12.500  6.77  111 316.051  0.264      3
2023 04 22 07 43  6.886 85.7208  28.0903   0.500  7.32  174 325.231  0.219      4
2023 04 22 07 54 58.915 85.6611  27.9824   0.500  6.66  105 142.092  0.246      5
2023 04 22 11 02 43.557 85.5638  28.0723   8.500  6.79  162 341.047  0.318      6
2023 04 22 12 15 33.406 85.7264  28.1592   1.500  6.33   75 326.574  0.325      7
2023 04 22 15 14 51.516 85.5683  28.0792   2.500  5.99  174 179.909  0.399      8
2023 04 22 16 29 26.082 85.6187  27.8819  14.500  6.27   69 341.070  0.350      9
2023 04 22 18 20 59.686 85.5385  27.9783   6.500  5.71   87 178.703  0.306     10
2023 04 22 19 50 41.639 85.4585  28.0134  11.500  5.88  105 217.599  0.329     11
2023 04 22 19 52 50.763 85.6530  27.6733  11.500  5.81  105 202.861  0.382     12
2023 04 22 20 45  9.872 85.4187  27.7350   1.500  5.88   57 180.470  0.373     13
2023 04 22 21 49  8.011 85.6187  27.7525   0.102  6.09   63 187.605  0.292     14
2023 04 22 22 14 55.460 85.4597  27.7306   0.500  5.71   45 201.456  0.319     15
